"","elpd_diff","se"
"1","3.84842715863818","2.48337478615779"
"2","2.49043092982667","1.82495104010084"
"3","4.66318610534707","3.00851955279606"
"4","1.28708674560722","1.57316913906565"
"5","2.90442981936391","2.01280646336999"
"6","0.695685215856212","1.16839709723653"
"7","0.199584448532237","0.935749021928396"
"8","8.29458046135081","3.50201347977406"
"9","4.34073164469731","2.28215593260961"
"10","10.2479609515564","4.28278734418344"
"11","2.26387055373625","1.75596797756056"
"12","3.45946704430206","2.32498922113418"
"13","1.70304858543212","1.45257238399571"
"14","0.512054757870555","0.84405886114248"
"15","2.71569061173542","1.60573454627637"
"16","1.41201601721169","1.34807013735966"
"17","1.74163501959593","1.23537004636976"
"18","0.444118458066749","2.46372871326475"
"19","-0.277941888153061","2.23508026517782"
"20","-6.45764866631537","3.33021342290239"
"21","4.58349138629481","2.73622789008979"
"22","3.1176144661623","1.97376519149685"
"23","5.88454057536631","3.38668466281005"
"24","1.62346017110416","1.61377552460913"
"25","3.28194949198029","2.105602984508"
"26","0.874518528588327","1.24478301057441"
"27","0.396305175453344","0.901900523324512"
"28","5.30231767319353","2.98246378723432"
"29","4.44813348508053","2.32959204773026"
"30","5.14212071891791","3.24328380051318"
"31","0.830856031995737","2.40822815975334"
"32","4.30893615923447","2.55036960408078"
"33","2.00192625064173","1.57078091577284"
"34","-2.25422766825022","1.89751991363582"
"35","1.48174334596634","1.90762696533313"
"36","0.0733520202815505","1.53377549281949"
"37","1.50621555230506","1.18403561409983"
"38","-0.594518013092562","2.25156217460842"
"39","-1.2942274773389","2.05651375444753"
"40","-1.45097351532167","1.96257506160392"
"41","-1.72974051792719","1.59838584430872"
"42","6.88460009188937","3.25138066669362"
"43","2.17559684335276","2.5800849739616"
"44","6.80013550326274","3.51821335357994"
"45","2.5951295729078","2.02412264898014"
"46","0.685189441590534","2.47690546417698"
"47","1.47718208614832","2.00382894421829"
"48","-0.952135447056554","0.807867969340698"
"49","8.92561434408962","3.929786467696"
"50","7.34001524667613","3.49356679061638"
"51","8.32363835579729","3.98877522063476"
"52","5.33908329366739","2.88487532266106"
"53","6.30493265245223","3.31544218619996"
"54","5.13627169425628","2.90470423655761"
"55","0.321983100659988","1.16794467939808"
"56","2.24855529828694","1.32894480821196"
"57","1.43968353820108","1.46966100201431"
"58","3.68271927711142","2.36558514477798"
"59","-0.843306775748184","0.861848279684992"
"60","3.87129903324533","3.47612949802493"
"61","-0.369592346107465","1.17215663453339"
"62","-1.39543532253662","1.8507878621073"
"63","1.74055404302221","2.28241802135909"
"64","1.87591148945535","1.74995142014023"
"65","0.362155720584626","1.84076083467006"
"66","1.40182805680322","2.2824513755282"
"67","0.483674664860894","1.15946451807896"
"68","2.09091514319361","1.89488424974333"
"69","-0.29356984423794","1.33900595883034"
"70","4.30144112689202","2.63522236887445"
"71","3.79916415002176","2.37393953162002"
"72","2.06890433189159","1.84569332177544"
"73","3.85097766404501","2.74991982231039"
"74","1.12408406246814","1.20165573001952"
"75","3.58542396598463","2.7879057653579"
"76","0.730189361490931","0.861939433596951"
"77","1.31936494012438","1.53849866250218"
"78","0.885347997363297","1.14350149250617"
"79","0.421863196762114","0.845946958385135"
"80","2.74225756279338","2.58849134708564"
"81","5.67401710137107","3.67521158878997"
"82","1.28430854058037","1.61047026302875"
"83","1.87606582374604","1.98480706235677"
"84","2.24326336795099","2.21454668110191"
"85","2.31397665969993","1.53871969690652"
"86","1.11052463570744","2.01322883963206"
"87","1.13050138410243","2.28313452945074"
"88","1.10194627596269","1.2454843675796"
"89","1.55071185508516","1.55059898939314"
"90","-1.12967732352309","1.65840946283962"
"91","2.86308120754164","2.56917071348578"
"92","2.7614118150207","2.21133525767637"
"93","0.90884361866723","1.85140881691349"
"94","3.55323349237702","2.74901796288696"
"95","0.586048100717878","1.23915252518469"
"96","4.24748965496819","2.63919440502137"
"97","0.586023734704295","1.2073746345364"
"98","3.95392499042418","2.1128934161739"
"99","3.26077350216134","1.91334718434688"
"100","1.58085120505883","1.21040038548411"
"101","3.45538038333927","2.66950738945014"
"102","2.56035518015124","2.71343149177104"
"103","-4.26533750781158","2.68153133763157"
"104","-4.04757534174943","2.24921619133545"
"105","4.11029000000368","2.40467726638226"
"106","3.26965324277506","2.43138319243828"
"107","1.05241086447665","1.35937273260911"
"108","5.0436170642802","2.65233774580086"
"109","-0.155145822111296","1.2127917026563"
"110","4.62255325199396","3.15641462092818"
"111","-1.14288867558109","0.887009656661838"
"112","3.59803546549377","3.21186401995706"
"113","2.84332144768225","3.30175605560877"
"114","-0.20103257227923","1.43026855320519"
"115","8.63376037987546","3.68553624447212"
"116","-0.31841261098133","1.6918857092435"
"117","14.814091133262","5.24250036152211"
"118","-0.243632236430448","1.57214649775991"
"119","1.04528049254839","1.10378198811058"
"120","1.05973051424441","1.3594354630061"
"121","2.19297439724171","2.04810457290851"
"122","0.308086416916566","1.02634922156623"
"123","5.52336680545765","3.7481769405973"
"124","0.871851138669047","1.13003081416773"
"125","2.14213180148798","2.38681263790509"
"126","-15.4136199345308","5.90445037609701"
"127","-16.6379657491572","5.85083130857063"
"128","-19.6841055123929","6.31737001596146"
"129","-7.50366042866061","3.91414427241985"
"130","-20.6022161561893","6.26696164959112"
"131","-19.1238527108601","6.07197889132727"
"132","-19.6051186395713","6.0026118977204"
"133","-7.51078442454316","4.45067816085885"
"134","-8.68734399999791","4.41378702565836"
"135","-10.3510586282088","4.8247533906221"
"136","-2.91901016943079","2.85022711575182"
"137","-11.1295886161364","4.69654409311312"
"138","-10.2583036528555","4.48050690276559"
"139","-11.3034405118371","4.40617513435163"
"140","0.919660334541291","0.818179566360592"
"141","-0.183608525178185","1.3813969685916"
"142","5.61713844133683","2.86910291995662"
"143","-0.91861024488907","1.23147735697851"
"144","8.47045738095636","4.3480240901861"
"145","1.52122345495599","2.6007001701803"
"146","0.831127511156145","3.27965943010051"
"147","-10.8605061168927","5.05755183449549"
"148","-11.6270376304946","5.00495499043395"
"149","-11.7857697808476","5.14049837816141"
"150","-4.76210810436704","3.36263233079674"
"151","-12.7265078750677","5.07580952243945"
"152","-9.67952969840261","4.40889416894234"
"153","-10.1914193988948","4.14554392067698"
"154","-14.1902618745211","5.61685933136589"
"155","-14.6129686444984","5.56198885547801"
"156","-15.330480720988","5.66106780051974"
"157","-8.69904373045615","4.31239337776295"
"158","-15.7684916599141","5.56738002978244"
"159","-13.203208780446","4.99661089274371"
"160","-12.5494256720701","4.58104690769821"
"161","-0.64098112563471","1.45295837644051"
"162","-2.84394349870656","1.92383760182895"
"163","0.891734292008248","3.32240172279861"
"164","-1.57698230656388","1.57980077315759"
"165","11.0375731243309","5.33707136418132"
"166","-2.97079382792883","2.99425392563232"
"167","-0.733216071681547","3.95291613656526"
"168","1.30740389000795","1.16528598573039"
"169","0.382054835497589","1.09409996730938"
"170","1.02072274373032","2.22629255355243"
"171","0.306987065011198","1.98810307517304"
"172","-0.571562040658808","0.821408649502108"
"173","-0.637621293817373","1.23331959539789"
"174","-1.02334630121664","1.46892134953626"
"175","2.00157650496017","1.46179109660827"
"176","1.37096261395729","1.54435999245105"
"177","1.88968375675516","2.74115298101311"
"178","1.30067699596365","2.52223074657996"
"179","-0.0286669829731743","1.3072763042045"
"180","-1.4006659035791","1.35203042004962"
"181","-0.670804495821148","1.85897893819283"
"182","-1.46960891835985","1.05163948202748"
"183","1.21722387017008","2.34017976816889"
"184","-2.99457693936665","1.69998907477191"
"185","-1.14476148803747","2.23473388447642"
"186","-3.56697377714969","1.88243399934281"
"187","-4.20164675131642","2.61680506665006"
"188","-4.50413249128446","2.64082839944096"
"189","3.84842715863818","2.48337478615779"
"190","2.49043092982667","1.82495104010084"
"191","4.66318610534707","3.00851955279606"
"192","1.28708674560722","1.57316913906565"
"193","2.90442981936391","2.01280646336999"
"194","0.695685215856212","1.16839709723653"
"195","0.199584448532237","0.935749021928396"
"196","8.29458046135081","3.50201347977406"
"197","4.34073164469731","2.28215593260961"
"198","10.2479609515564","4.28278734418344"
"199","2.26387055373625","1.75596797756056"
"200","3.45946704430206","2.32498922113418"
"201","1.70304858543212","1.45257238399571"
"202","0.512054757870555","0.84405886114248"
"203","2.71569061173542","1.60573454627637"
"204","1.41201601721169","1.34807013735966"
"205","1.74163501959593","1.23537004636976"
"206","0.444118458066749","2.46372871326475"
"207","-0.277941888153061","2.23508026517782"
"208","-6.45764866631537","3.33021342290239"
"209","4.58349138629481","2.73622789008979"
"210","3.1176144661623","1.97376519149685"
"211","5.88454057536631","3.38668466281005"
"212","1.62346017110416","1.61377552460913"
"213","3.28194949198029","2.105602984508"
"214","0.874518528588327","1.24478301057441"
"215","0.396305175453344","0.901900523324512"
"216","5.30231767319353","2.98246378723432"
"217","4.44813348508053","2.32959204773026"
"218","5.14212071891791","3.24328380051318"
"219","0.830856031995737","2.40822815975334"
"220","4.30893615923447","2.55036960408078"
"221","2.00192625064173","1.57078091577284"
"222","-2.25422766825022","1.89751991363582"
"223","1.48174334596634","1.90762696533313"
"224","0.0733520202815505","1.53377549281949"
"225","1.50621555230506","1.18403561409983"
"226","-0.594518013092562","2.25156217460842"
"227","-1.2942274773389","2.05651375444753"
"228","-1.45097351532167","1.96257506160392"
"229","-1.72974051792719","1.59838584430872"
"230","6.88460009188937","3.25138066669362"
"231","2.17559684335276","2.5800849739616"
"232","6.80013550326274","3.51821335357994"
"233","2.5951295729078","2.02412264898014"
"234","0.685189441590534","2.47690546417698"
"235","1.47718208614832","2.00382894421829"
"236","-0.952135447056554","0.807867969340698"
"237","8.92561434408962","3.929786467696"
"238","7.34001524667613","3.49356679061638"
"239","8.32363835579729","3.98877522063476"
"240","5.33908329366739","2.88487532266106"
"241","6.30493265245223","3.31544218619996"
"242","5.13627169425628","2.90470423655761"
"243","0.321983100659988","1.16794467939808"
"244","2.24855529828694","1.32894480821196"
"245","1.43968353820108","1.46966100201431"
"246","3.68271927711142","2.36558514477798"
"247","-0.843306775748184","0.861848279684992"
"248","3.87129903324533","3.47612949802493"
"249","-0.369592346107465","1.17215663453339"
"250","-1.39543532253662","1.8507878621073"
"251","1.74055404302221","2.28241802135909"
"252","1.87591148945535","1.74995142014023"
"253","0.362155720584626","1.84076083467006"
"254","1.40182805680322","2.2824513755282"
"255","0.483674664860894","1.15946451807896"
"256","2.09091514319361","1.89488424974333"
"257","-0.29356984423794","1.33900595883034"
"258","4.30144112689202","2.63522236887445"
"259","3.79916415002176","2.37393953162002"
"260","2.06890433189159","1.84569332177544"
"261","3.85097766404501","2.74991982231039"
"262","1.12408406246814","1.20165573001952"
"263","3.58542396598463","2.7879057653579"
"264","0.730189361490931","0.861939433596951"
"265","1.31936494012438","1.53849866250218"
"266","0.885347997363297","1.14350149250617"
"267","0.421863196762114","0.845946958385135"
"268","2.74225756279338","2.58849134708564"
"269","5.67401710137107","3.67521158878997"
"270","1.28430854058037","1.61047026302875"
"271","1.87606582374604","1.98480706235677"
"272","2.24326336795099","2.21454668110191"
"273","2.31397665969993","1.53871969690652"
"274","1.11052463570744","2.01322883963206"
"275","1.13050138410243","2.28313452945074"
"276","1.10194627596269","1.2454843675796"
"277","1.55071185508516","1.55059898939314"
"278","-1.12967732352309","1.65840946283962"
"279","2.86308120754164","2.56917071348578"
"280","2.7614118150207","2.21133525767637"
"281","0.90884361866723","1.85140881691349"
"282","3.55323349237702","2.74901796288696"
"283","0.586048100717878","1.23915252518469"
"284","4.24748965496819","2.63919440502137"
"285","0.586023734704295","1.2073746345364"
"286","3.95392499042418","2.1128934161739"
"287","3.26077350216134","1.91334718434688"
"288","1.58085120505883","1.21040038548411"
"289","3.45538038333927","2.66950738945014"
"290","2.56035518015124","2.71343149177104"
"291","-4.26533750781158","2.68153133763157"
"292","-4.04757534174943","2.24921619133545"
"293","4.11029000000368","2.40467726638226"
"294","3.26965324277506","2.43138319243828"
"295","1.05241086447665","1.35937273260911"
"296","5.0436170642802","2.65233774580086"
"297","-0.155145822111296","1.2127917026563"
"298","4.62255325199396","3.15641462092818"
"299","-1.14288867558109","0.887009656661838"
"300","3.59803546549377","3.21186401995706"
"301","2.84332144768225","3.30175605560877"
"302","-0.20103257227923","1.43026855320519"
"303","8.63376037987546","3.68553624447212"
"304","-0.31841261098133","1.6918857092435"
"305","14.814091133262","5.24250036152211"
"306","-0.243632236430448","1.57214649775991"
"307","1.04528049254839","1.10378198811058"
"308","1.05973051424441","1.3594354630061"
"309","2.19297439724171","2.04810457290851"
"310","0.308086416916566","1.02634922156623"
"311","5.52336680545765","3.7481769405973"
"312","0.871851138669047","1.13003081416773"
"313","2.14213180148798","2.38681263790509"
"314","-15.4136199345308","5.90445037609701"
"315","-16.6379657491572","5.85083130857063"
"316","-19.6841055123929","6.31737001596146"
"317","-7.50366042866061","3.91414427241985"
"318","-20.6022161561893","6.26696164959112"
"319","-19.1238527108601","6.07197889132727"
"320","-19.6051186395713","6.0026118977204"
"321","-7.51078442454316","4.45067816085885"
"322","-8.68734399999791","4.41378702565836"
"323","-10.3510586282088","4.8247533906221"
"324","-2.91901016943079","2.85022711575182"
"325","-11.1295886161364","4.69654409311312"
"326","-10.2583036528555","4.48050690276559"
"327","-11.3034405118371","4.40617513435163"
"328","0.919660334541291","0.818179566360592"
"329","-0.183608525178185","1.3813969685916"
"330","5.61713844133683","2.86910291995662"
"331","-0.91861024488907","1.23147735697851"
"332","8.47045738095636","4.3480240901861"
"333","1.52122345495599","2.6007001701803"
"334","0.831127511156145","3.27965943010051"
"335","-10.8605061168927","5.05755183449549"
"336","-11.6270376304946","5.00495499043395"
"337","-11.7857697808476","5.14049837816141"
"338","-4.76210810436704","3.36263233079674"
"339","-12.7265078750677","5.07580952243945"
"340","-9.67952969840261","4.40889416894234"
"341","-10.1914193988948","4.14554392067698"
"342","-14.1902618745211","5.61685933136589"
"343","-14.6129686444984","5.56198885547801"
"344","-15.330480720988","5.66106780051974"
"345","-8.69904373045615","4.31239337776295"
"346","-15.7684916599141","5.56738002978244"
"347","-13.203208780446","4.99661089274371"
"348","-12.5494256720701","4.58104690769821"
"349","-0.64098112563471","1.45295837644051"
"350","-2.84394349870656","1.92383760182895"
"351","0.891734292008248","3.32240172279861"
"352","-1.57698230656388","1.57980077315759"
"353","11.0375731243309","5.33707136418132"
"354","-2.97079382792883","2.99425392563232"
"355","-0.733216071681547","3.95291613656526"
"356","1.30740389000795","1.16528598573039"
"357","0.382054835497589","1.09409996730938"
"358","1.02072274373032","2.22629255355243"
"359","0.306987065011198","1.98810307517304"
"360","-0.571562040658808","0.821408649502108"
"361","-0.637621293817373","1.23331959539789"
"362","-1.02334630121664","1.46892134953626"
"363","2.00157650496017","1.46179109660827"
"364","1.37096261395729","1.54435999245105"
"365","1.88968375675516","2.74115298101311"
"366","1.30067699596365","2.52223074657996"
"367","-0.0286669829731743","1.3072763042045"
"368","-1.4006659035791","1.35203042004962"
"369","-0.670804495821148","1.85897893819283"
"370","-1.46960891835985","1.05163948202748"
"371","1.21722387017008","2.34017976816889"
"372","-2.99457693936665","1.69998907477191"
"373","-1.14476148803747","2.23473388447642"
"374","-3.56697377714969","1.88243399934281"
"375","-4.20164675131642","2.61680506665006"
"376","-4.50413249128446","2.64082839944096"
